age,fiscal_year,offguide_description,neweduc_description,newrace_description,citizen_description,newcit_description,monsex_description,sentence_type_description,offense_category,geo_level_type,geo_level,supervised_release_flag,probation_sentence_flag,total_sentenced,total_sentenced_fsr
18,2018,Administration of Justice,Less Than H.S. Graduate,Black,U.S. Citizen,U.S. Citizen,Male,"Prison + Confinement Conditions (Alternatives, Including Zone C Split Sentences)",Other,po_office,"Albuquerque, NM",1,0,1,1
18,2018,Administration of Justice,Less Than H.S. Graduate,Hispanic,Resident/Legal Alien,Non-U.S. Citizen,Male,Probation Only,Other,po_office,"Tucson, AZ",0,1,1,0
18,2018,Administration of Justice,,,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Other,po_office,"McAllen, TX",0,0,1,1
18,2018,Assault,,Black,U.S. Citizen,U.S. Citizen,Male,Probation Only,Violent Offense,po_office,"Albuquerque, NM",0,1,1,0
18,2018,Assault,,Other,U.S. Citizen,U.S. Citizen,Male,Probation Only,Violent Offense,po_office,"Phoenix, AZ",0,1,1,0
18,2018,Child Pornography,Less Than H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Sexual Offense,po_office,"Fort Worth, TX",1,0,1,1
18,2018,Drug Possession,,Hispanic,Illegal Alien,Non-U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",0,0,1,1
18,2018,Drug Possession,,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",0,0,10,10
18,2018,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",0,0,1,1
18,2018,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Male,No Prison/Probation (Fine Only),Drug Trafficking,po_office,"Louisville, KY",0,0,1,0
18,2018,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",0,0,2,2
18,2018,Drug Possession,,Hispanic,,,Female,No Prison/Probation (Fine Only),Drug Trafficking,po_office,"Louisville, KY",0,0,1,0
18,2018,Drug Possession,,Hispanic,,,Female,Probation Only,Drug Trafficking,po_office,"Phoenix, AZ",0,1,1,0
18,2018,Drug Possession,,White,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",0,0,1,1
18,2018,Drug Possession,,White,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Roanoke, VA",0,0,1,1
18,2018,Drug Possession,,,,,Male,No Prison/Probation (Fine Only),Drug Trafficking,po_office,"Nashville, TN",0,0,1,0
18,2018,Drug Possession,,,,,,Probation Only,Drug Trafficking,po_office,"Nashville, TN",0,1,1,0
18,2018,Drug Trafficking,H.S. Graduate,Black,Illegal Alien,Non-U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Miami, FL",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Black,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Hollywood, FL",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Las Cruces, NM",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Pecos, TX",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"Tucson, AZ",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,Resident/Legal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"El Paso, TX",1,0,2,2
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,Resident/Legal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,"San Diego, CA",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Brownsville, TX",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,"Phoenix, AZ",1,0,1,1
18,2018,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,Probation + Confinement Conditions (Alternatives),Drug Trafficking,po_office,"El Paso, TX",0,1,1,0
