age,fiscal_year,offguide_description,neweduc_description,newrace_description,citizen_description,newcit_description,monsex_description,sentence_type_description,offense_category,geo_level_type,geo_level,supervised_release_flag,probation_sentence_flag,total_sentenced,total_sentenced_fsr
17,2016,Burglary/Trespass,Less Than H.S. Graduate,Other,U.S. Citizen,U.S. Citizen,Male,Probation Only,Other,po_office,Albuquerque,0,1,1,0
18,2016,Assault,Less Than H.S. Graduate,Other,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Violent Offense,po_office,Pierre,1,0,1,1
18,2016,Assault,Less Than H.S. Graduate,Other,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Violent Offense,po_office,Rapid City,1,0,1,1
18,2016,Drug Possession,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,Probation Only,Drug Trafficking,po_office,El Paso,0,1,1,0
18,2016,Drug Possession,Less Than H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,El Paso,1,0,1,1
18,2016,Drug Possession,,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Phoenix,0,0,62,62
18,2016,Drug Possession,,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Tucson,0,0,1,1
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,Norfolk,0,0,1,1
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,Phoenix,0,0,3,3
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Female,Probation Only,Drug Trafficking,po_office,El Paso,0,2,2,0
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,El Paso,0,0,1,1
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Phoenix,0,0,12,12
18,2016,Drug Possession,,Hispanic,U.S. Citizen,U.S. Citizen,Male,Probation Only,Drug Trafficking,po_office,El Paso,0,2,2,0
18,2016,Drug Possession,,Hispanic,,,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Phoenix,0,0,1,1
18,2016,Drug Possession,,,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Tucson,0,0,2,2
18,2016,Drug Possession,,,U.S. Citizen,U.S. Citizen,Male,Probation Only,Drug Trafficking,po_office,Lafayette,0,1,1,0
18,2016,Drug Possession,,,,,Male,No Prison/Probation (Fine Only),Drug Trafficking,po_office,Los Angeles,0,0,1,0
18,2016,Drug Possession,,,,,Male,No Prison/Probation (Fine Only),Drug Trafficking,po_office,Nashville,0,0,1,0
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,McAllen,0,0,1,1
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Brownsville,2,0,2,2
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,El Paso,2,0,2,2
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Houston,0,0,1,1
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,"Prison + Confinement Conditions (Alternatives, Including Zone C Split Sentences)",Drug Trafficking,po_office,San Diego,2,0,2,2
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Female,Prison Only (No Alternatives),Drug Trafficking,po_office,Corpus Christi,1,0,1,1
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,"Prison + Confinement Conditions (Alternatives, Including Zone C Split Sentences)",Drug Trafficking,po_office,El Paso,1,0,1,1
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,El Paso,2,0,2,2
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Pecos,1,0,1,1
18,2016,Drug Trafficking,H.S. Graduate,Hispanic,U.S. Citizen,U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Phoenix,1,0,1,1
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Extradited Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Hollywood,1,0,1,1
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Albuquerque,0,0,3,3
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Alpine,1,0,1,1
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Amarillo,1,0,1,1
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Brownsville,13,0,13,13
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,El Paso,2,0,2,2
18,2016,Drug Trafficking,Less Than H.S. Graduate,Hispanic,Illegal Alien,Non-U.S. Citizen,Male,Prison Only (No Alternatives),Drug Trafficking,po_office,Houston,0,0,2,2
